,loc,drug
4419,https://www.goodrx.com/rebetol,rebetol
4420,https://www.goodrx.com/rebif,rebif
4421,https://www.goodrx.com/rebinyn,rebinyn
4422,https://www.goodrx.com/reblozyl,reblozyl
4423,https://www.goodrx.com/recarbrio,recarbrio
4424,https://www.goodrx.com/recedo,recedo
4425,https://www.goodrx.com/reclast,reclast
4426,https://www.goodrx.com/reclipsen,reclipsen
4427,https://www.goodrx.com/recombinate,recombinate
4428,https://www.goodrx.com/recombivax-hb,recombivax-hb
4429,https://www.goodrx.com/reconcile,reconcile
4430,https://www.goodrx.com/rectacort-hc,rectacort-hc
4431,https://www.goodrx.com/recticare-advanced,recticare-advanced
4432,https://www.goodrx.com/rectiv,rectiv
4433,https://www.goodrx.com/reditrex,reditrex
4434,https://www.goodrx.com/refissa,refissa
4435,https://www.goodrx.com/regimex,regimex
4436,https://www.goodrx.com/reglan,reglan
4437,https://www.goodrx.com/regorafenib,regorafenib
4438,https://www.goodrx.com/regranex,regranex
4439,https://www.goodrx.com/regroton,regroton
4440,https://www.goodrx.com/reguloid,reguloid
4441,https://www.goodrx.com/relafen,relafen
4442,https://www.goodrx.com/relafen-ds,relafen-ds
4443,https://www.goodrx.com/relagard,relagard
4444,https://www.goodrx.com/relenza,relenza
4445,https://www.goodrx.com/relexxii,relexxii
4446,https://www.goodrx.com/relion,relion
4447,https://www.goodrx.com/relistor,relistor
4448,https://www.goodrx.com/relpax,relpax
4449,https://www.goodrx.com/relugolix-estradiol-norethindrone-acetate,relugolix-estradiol-norethindrone-acetate
4450,https://www.goodrx.com/remdesivir,remdesivir
4451,https://www.goodrx.com/remedient,remedient
4452,https://www.goodrx.com/remeron,remeron
4453,https://www.goodrx.com/remeven,remeven
4454,https://www.goodrx.com/remicade,remicade
4455,https://www.goodrx.com/remodulin,remodulin
4456,https://www.goodrx.com/rena-vite-rx,rena-vite-rx
4457,https://www.goodrx.com/renacidin,renacidin
4458,https://www.goodrx.com/renagel,renagel
4459,https://www.goodrx.com/renal-caps,renal-caps
4460,https://www.goodrx.com/renaplus,renaplus
4461,https://www.goodrx.com/renflexis,renflexis
4462,https://www.goodrx.com/reno-caps,reno-caps
4463,https://www.goodrx.com/renova,renova
4464,https://www.goodrx.com/renvela,renvela
4465,https://www.goodrx.com/reopro,reopro
4466,https://www.goodrx.com/repaglinide,repaglinide
4467,https://www.goodrx.com/repaglinide-metformin,repaglinide-metformin
4468,https://www.goodrx.com/repatha,repatha
4469,https://www.goodrx.com/reprexain,reprexain
4470,https://www.goodrx.com/repronex,repronex
4471,https://www.goodrx.com/requip,requip
4472,https://www.goodrx.com/requip-xl,requip-xl
4473,https://www.goodrx.com/rescon,rescon
4474,https://www.goodrx.com/rescriptor,rescriptor
4475,https://www.goodrx.com/rescula,rescula
4476,https://www.goodrx.com/reserpine,reserpine
4477,https://www.goodrx.com/reserpine-and-hydrochlorothiazide,reserpine-and-hydrochlorothiazide
4478,https://www.goodrx.com/reslizumab,reslizumab
4479,https://www.goodrx.com/restasis,restasis
4480,https://www.goodrx.com/restora-rx,restora-rx
4481,https://www.goodrx.com/restoril,restoril
4482,https://www.goodrx.com/resultix,resultix
4483,https://www.goodrx.com/retacrit,retacrit
4484,https://www.goodrx.com/retapamulin,retapamulin
4485,https://www.goodrx.com/retevmo,retevmo
4486,https://www.goodrx.com/retin-a,retin-a
4487,https://www.goodrx.com/retin-a-micro,retin-a-micro
4488,https://www.goodrx.com/retrovir,retrovir
4489,https://www.goodrx.com/revatio,revatio
4490,https://www.goodrx.com/revcovi,revcovi
4491,https://www.goodrx.com/revia,revia
4492,https://www.goodrx.com/revlimid,revlimid
4493,https://www.goodrx.com/revolution-for-cats,revolution-for-cats
4494,https://www.goodrx.com/revolution-for-dogs,revolution-for-dogs
4495,https://www.goodrx.com/revolution-for-puppies-and-kittens,revolution-for-puppies-and-kittens
4496,https://www.goodrx.com/revonto,revonto
4497,https://www.goodrx.com/rexulti,rexulti
4498,https://www.goodrx.com/reyataz,reyataz
4499,https://www.goodrx.com/reyvow,reyvow
4500,https://www.goodrx.com/rezira,rezira
4501,https://www.goodrx.com/rezurock,rezurock
4502,https://www.goodrx.com/rheumatrex,rheumatrex
4503,https://www.goodrx.com/rhinocort-allergy,rhinocort-allergy
4504,https://www.goodrx.com/rhinocort-aqua,rhinocort-aqua
4505,https://www.goodrx.com/rhofade,rhofade
4506,https://www.goodrx.com/rhogam,rhogam
4507,https://www.goodrx.com/rhopressa,rhopressa
4508,https://www.goodrx.com/riabni,riabni
4509,https://www.goodrx.com/ribasphere,ribasphere
4510,https://www.goodrx.com/ribavirin,ribavirin
4511,https://www.goodrx.com/ribociclib,ribociclib
4512,https://www.goodrx.com/ridaura,ridaura
4513,https://www.goodrx.com/rifabutin,rifabutin
4514,https://www.goodrx.com/rifadin,rifadin
4515,https://www.goodrx.com/rifamate,rifamate
4516,https://www.goodrx.com/rifampin,rifampin
4517,https://www.goodrx.com/rifampin-isoniazid-and-pyrazinamide,rifampin-isoniazid-and-pyrazinamide
4518,https://www.goodrx.com/rifapentine,rifapentine
4519,https://www.goodrx.com/rifater,rifater
4520,https://www.goodrx.com/rifaximin,rifaximin
4521,https://www.goodrx.com/rilexine,rilexine
4522,https://www.goodrx.com/rilonacept,rilonacept
4523,https://www.goodrx.com/rilpivirine,rilpivirine
4524,https://www.goodrx.com/rilutek,rilutek
4525,https://www.goodrx.com/riluzole,riluzole
4526,https://www.goodrx.com/rimadyl,rimadyl
4527,https://www.goodrx.com/rimantadine,rimantadine
4528,https://www.goodrx.com/rimexolone,rimexolone
4529,https://www.goodrx.com/rimifon,rimifon
4530,https://www.goodrx.com/rimso-50,rimso-50
4531,https://www.goodrx.com/rinvoq,rinvoq
4532,https://www.goodrx.com/riociguat,riociguat
4533,https://www.goodrx.com/riomet,riomet
4534,https://www.goodrx.com/riomet-er,riomet-er
4535,https://www.goodrx.com/risankizumab-rzaa,risankizumab-rzaa
4536,https://www.goodrx.com/risedronate,risedronate
4537,https://www.goodrx.com/risedronate-dr,risedronate-dr
4538,https://www.goodrx.com/risperdal,risperdal
4539,https://www.goodrx.com/risperdal-consta,risperdal-consta
4540,https://www.goodrx.com/risperdal-m-tab,risperdal-m-tab
4541,https://www.goodrx.com/risperidone,risperidone
4542,https://www.goodrx.com/ritalin,ritalin
4543,https://www.goodrx.com/ritalin-la,ritalin-la
4544,https://www.goodrx.com/ritalin-sr,ritalin-sr
4545,https://www.goodrx.com/ritonavir,ritonavir
4546,https://www.goodrx.com/rituxan,rituxan
4547,https://www.goodrx.com/rituxan-hycela,rituxan-hycela
4548,https://www.goodrx.com/rituximab,rituximab
4549,https://www.goodrx.com/rivaroxaban,rivaroxaban
4550,https://www.goodrx.com/rivastigmine,rivastigmine
4551,https://www.goodrx.com/rivelsa,rivelsa
4552,https://www.goodrx.com/rizatriptan,rizatriptan
4553,https://www.goodrx.com/robaxin,robaxin
4554,https://www.goodrx.com/robinul,robinul
4555,https://www.goodrx.com/robinul-forte,robinul-forte
4556,https://www.goodrx.com/robitussin,robitussin
4557,https://www.goodrx.com/robitussin-ac,robitussin-ac
4558,https://www.goodrx.com/robitussin-dac,robitussin-dac
4559,https://www.goodrx.com/robitussin-dm,robitussin-dm
4560,https://www.goodrx.com/rocaltrol,rocaltrol
4561,https://www.goodrx.com/rocephin,rocephin
4562,https://www.goodrx.com/rocklatan,rocklatan
4563,https://www.goodrx.com/rocuronium,rocuronium
4564,https://www.goodrx.com/roflumilast,roflumilast
4565,https://www.goodrx.com/rolaids,rolaids
4566,https://www.goodrx.com/romidepsin,romidepsin
4567,https://www.goodrx.com/romiplostim,romiplostim
4568,https://www.goodrx.com/romosozumab-aqqg,romosozumab-aqqg
4569,https://www.goodrx.com/rondec-d,rondec-d
4570,https://www.goodrx.com/ropinirole,ropinirole
4571,https://www.goodrx.com/ropinirole-er,ropinirole-er
4572,https://www.goodrx.com/ropivacaine,ropivacaine
4573,https://www.goodrx.com/rosadan,rosadan
4574,https://www.goodrx.com/rosaderm,rosaderm
4575,https://www.goodrx.com/rosanil,rosanil
4576,https://www.goodrx.com/rosiglitazone,rosiglitazone
4577,https://www.goodrx.com/rosiglitazone-glimepiride,rosiglitazone-glimepiride
4578,https://www.goodrx.com/rosiglitazone-metformin,rosiglitazone-metformin
4579,https://www.goodrx.com/rosula,rosula
4580,https://www.goodrx.com/rosuvastatin,rosuvastatin
4581,https://www.goodrx.com/rosuvastatin-ezetimibe,rosuvastatin-ezetimibe
4582,https://www.goodrx.com/roszet,roszet
4583,https://www.goodrx.com/rotarix,rotarix
4584,https://www.goodrx.com/rotateq,rotateq
4585,https://www.goodrx.com/rotavirus-vaccine,rotavirus-vaccine
4586,https://www.goodrx.com/rotavirus-vaccine-pentavalent,rotavirus-vaccine-pentavalent
4587,https://www.goodrx.com/rotigotine,rotigotine
4588,https://www.goodrx.com/rowasa,rowasa
4589,https://www.goodrx.com/roweepra,roweepra
4590,https://www.goodrx.com/roweepra-xr,roweepra-xr
4591,https://www.goodrx.com/roxicet,roxicet
4592,https://www.goodrx.com/roxicodone,roxicodone
4593,https://www.goodrx.com/roxybond,roxybond
4594,https://www.goodrx.com/rozerem,rozerem
4595,https://www.goodrx.com/rozlytrek,rozlytrek
4596,https://www.goodrx.com/rubraca,rubraca
4597,https://www.goodrx.com/rucaparib,rucaparib
4598,https://www.goodrx.com/ruconest,ruconest
4599,https://www.goodrx.com/rufinamide,rufinamide
4600,https://www.goodrx.com/rukobia,rukobia
4601,https://www.goodrx.com/ruxience,ruxience
4602,https://www.goodrx.com/ruxolitinib,ruxolitinib
4603,https://www.goodrx.com/ruzurgi,ruzurgi
4604,https://www.goodrx.com/rybelsus,rybelsus
4605,https://www.goodrx.com/rybix,rybix
4606,https://www.goodrx.com/rybrevant,rybrevant
4607,https://www.goodrx.com/rydapt,rydapt
4608,https://www.goodrx.com/rylaze,rylaze
4609,https://www.goodrx.com/rynex-dm,rynex-dm
4610,https://www.goodrx.com/rytary,rytary
4611,https://www.goodrx.com/rythmol,rythmol
4612,https://www.goodrx.com/rythmol-sr,rythmol-sr
4613,https://www.goodrx.com/ryvent,ryvent
4614,https://www.goodrx.com/ryzodeg,ryzodeg
4615,https://www.goodrx.com/ryzolt,ryzolt
4616,https://www.goodrx.com/sabril,sabril
4617,https://www.goodrx.com/sacubitril-valsartan,sacubitril-valsartan
4618,https://www.goodrx.com/safinamide-mesylate,safinamide-mesylate
4619,https://www.goodrx.com/safyral,safyral
4620,https://www.goodrx.com/saizen,saizen
4621,https://www.goodrx.com/salacyn,salacyn
4622,https://www.goodrx.com/salagen,salagen
4623,https://www.goodrx.com/salex,salex
4624,https://www.goodrx.com/salicylic-acid,salicylic-acid
4625,https://www.goodrx.com/salitop,salitop
4626,https://www.goodrx.com/salix,salix
4627,https://www.goodrx.com/salkera,salkera
4628,https://www.goodrx.com/salmeterol-xinafoate,salmeterol-xinafoate
4629,https://www.goodrx.com/salsalate,salsalate
4630,https://www.goodrx.com/salvax,salvax
4631,https://www.goodrx.com/samsca,samsca
4632,https://www.goodrx.com/sanctura,sanctura
4633,https://www.goodrx.com/sanctura-xr,sanctura-xr
4634,https://www.goodrx.com/sancuso,sancuso
4635,https://www.goodrx.com/sandimmune,sandimmune
4636,https://www.goodrx.com/sandostatin,sandostatin
4637,https://www.goodrx.com/sandostatin-lar-depot,sandostatin-lar-depot
4638,https://www.goodrx.com/santyl,santyl
4639,https://www.goodrx.com/saphnelo,saphnelo
4640,https://www.goodrx.com/saphris,saphris
4641,https://www.goodrx.com/sapropterin,sapropterin
4642,https://www.goodrx.com/saquinavir,saquinavir
4643,https://www.goodrx.com/sarafem,sarafem
4644,https://www.goodrx.com/sarclisa,sarclisa
4645,https://www.goodrx.com/sargramostim,sargramostim
4646,https://www.goodrx.com/sarilumab,sarilumab
4647,https://www.goodrx.com/sarna,sarna
4648,https://www.goodrx.com/sarolaner,sarolaner
4649,https://www.goodrx.com/savaysa,savaysa
4650,https://www.goodrx.com/savella,savella
4651,https://www.goodrx.com/saxagliptin,saxagliptin
4652,https://www.goodrx.com/saxagliptin-and-metformin,saxagliptin-and-metformin
4653,https://www.goodrx.com/saxenda,saxenda
4654,https://www.goodrx.com/scabene,scabene
4655,https://www.goodrx.com/scarsilk,scarsilk
4656,https://www.goodrx.com/scenesse,scenesse
4657,https://www.goodrx.com/scopolamine,scopolamine
4658,https://www.goodrx.com/se-natal-19,se-natal-19
4659,https://www.goodrx.com/se-natal-one,se-natal-one
4660,https://www.goodrx.com/se-tan-dha,se-tan-dha
4661,https://www.goodrx.com/se-tan-plus,se-tan-plus
4662,https://www.goodrx.com/seasonale,seasonale
4663,https://www.goodrx.com/seasonique,seasonique
4664,https://www.goodrx.com/seb-prev,seb-prev
4665,https://www.goodrx.com/sebuderm,sebuderm
4666,https://www.goodrx.com/secnidazole,secnidazole
4667,https://www.goodrx.com/secobarbital,secobarbital
4668,https://www.goodrx.com/seconal,seconal
4669,https://www.goodrx.com/sectral,sectral
4670,https://www.goodrx.com/secuado,secuado
4671,https://www.goodrx.com/secukinumab,secukinumab
4672,https://www.goodrx.com/seebri,seebri
4673,https://www.goodrx.com/segluromet,segluromet
4674,https://www.goodrx.com/select-ob-plus-dha,select-ob-plus-dha
4675,https://www.goodrx.com/selegiline,selegiline
4676,https://www.goodrx.com/selenious-acid,selenious-acid
4677,https://www.goodrx.com/selenium-sulfide,selenium-sulfide
4678,https://www.goodrx.com/selfemra,selfemra
4679,https://www.goodrx.com/selinexor,selinexor
4680,https://www.goodrx.com/selpercatinib,selpercatinib
4681,https://www.goodrx.com/selrx,selrx
4682,https://www.goodrx.com/selseb,selseb
4683,https://www.goodrx.com/selzentry,selzentry
4684,https://www.goodrx.com/semglee,semglee
4685,https://www.goodrx.com/semprex-d,semprex-d
4686,https://www.goodrx.com/senexon-s,senexon-s
4687,https://www.goodrx.com/senna,senna
4688,https://www.goodrx.com/sennosides,sennosides
4689,https://www.goodrx.com/sensipar,sensipar
4690,https://www.goodrx.com/sentinel,sentinel
4691,https://www.goodrx.com/sentinel-spectrum,sentinel-spectrum
4692,https://www.goodrx.com/septra,septra
4693,https://www.goodrx.com/ser-ap-es,ser-ap-es
4694,https://www.goodrx.com/serax,serax
4695,https://www.goodrx.com/serdexmethylphenidate-dexmethylphenidate,serdexmethylphenidate-dexmethylphenidate
4696,https://www.goodrx.com/serevent,serevent
4697,https://www.goodrx.com/sernivo,sernivo
4698,https://www.goodrx.com/seromycin,seromycin
4699,https://www.goodrx.com/serophene,serophene
4700,https://www.goodrx.com/seroquel,seroquel
4701,https://www.goodrx.com/seroquel-xr,seroquel-xr
4702,https://www.goodrx.com/serostim,serostim
4703,https://www.goodrx.com/sertraline,sertraline
4704,https://www.goodrx.com/serzone,serzone
4705,https://www.goodrx.com/sesquient,sesquient
4706,https://www.goodrx.com/setlakin,setlakin
4707,https://www.goodrx.com/sevelamer-carbonate,sevelamer-carbonate
4708,https://www.goodrx.com/sevelamer-hydrochloride,sevelamer-hydrochloride
4709,https://www.goodrx.com/seysara,seysara
4710,https://www.goodrx.com/sf-5000-plus,sf-5000-plus
4711,https://www.goodrx.com/sf-gel,sf-gel
4712,https://www.goodrx.com/sfrowasa,sfrowasa
4713,https://www.goodrx.com/sharobel,sharobel
4714,https://www.goodrx.com/shingrix,shingrix
4715,https://www.goodrx.com/signifor,signifor
4716,https://www.goodrx.com/signifor-lar,signifor-lar
4717,https://www.goodrx.com/siklos,siklos
4718,https://www.goodrx.com/sildenafil,sildenafil
4719,https://www.goodrx.com/silenor,silenor
4720,https://www.goodrx.com/siliq,siliq
4721,https://www.goodrx.com/silodosin,silodosin
4722,https://www.goodrx.com/siltrex,siltrex
4723,https://www.goodrx.com/siltussin-dm,siltussin-dm
4724,https://www.goodrx.com/siltuximab,siltuximab
4725,https://www.goodrx.com/silvadene,silvadene
4726,https://www.goodrx.com/silver-nitrate,silver-nitrate
4727,https://www.goodrx.com/silver-sulfadiazine,silver-sulfadiazine
4728,https://www.goodrx.com/simbrinza,simbrinza
4729,https://www.goodrx.com/simcor,simcor
4730,https://www.goodrx.com/simeprevir,simeprevir
4731,https://www.goodrx.com/simethicone,simethicone
4732,https://www.goodrx.com/simliya,simliya
4733,https://www.goodrx.com/simparica,simparica
4734,https://www.goodrx.com/simpesse,simpesse
4735,https://www.goodrx.com/simplicef,simplicef
4736,https://www.goodrx.com/simponi,simponi
4737,https://www.goodrx.com/simponi-aria,simponi-aria
4738,https://www.goodrx.com/simvastatin,simvastatin
4739,https://www.goodrx.com/sinecatechins,sinecatechins
4740,https://www.goodrx.com/sinelee,sinelee
4741,https://www.goodrx.com/sinemet,sinemet
4742,https://www.goodrx.com/sinemet-cr,sinemet-cr
4743,https://www.goodrx.com/sinequan,sinequan
4744,https://www.goodrx.com/singulair,singulair
4745,https://www.goodrx.com/sinuva,sinuva
4746,https://www.goodrx.com/sirolimus,sirolimus
4747,https://www.goodrx.com/sirturo,sirturo
4748,https://www.goodrx.com/sitagliptin,sitagliptin
4749,https://www.goodrx.com/sitagliptin-and-simvastatin,sitagliptin-and-simvastatin
4750,https://www.goodrx.com/sitavig,sitavig
4751,https://www.goodrx.com/sivextro,sivextro
4752,https://www.goodrx.com/skelaxin,skelaxin
4753,https://www.goodrx.com/skelid,skelid
4754,https://www.goodrx.com/sklice,sklice
4755,https://www.goodrx.com/skyla,skyla
4756,https://www.goodrx.com/skyrizi,skyrizi
4757,https://www.goodrx.com/skytrofa,skytrofa
4758,https://www.goodrx.com/slentrol,slentrol
4759,https://www.goodrx.com/slynd,slynd
4760,https://www.goodrx.com/smoflipid,smoflipid
4761,https://www.goodrx.com/sodiphluor,sodiphluor
4762,https://www.goodrx.com/sodium-bicarbonate,sodium-bicarbonate
4763,https://www.goodrx.com/sodium-bicarbonate-otc,sodium-bicarbonate-otc
4764,https://www.goodrx.com/sodium-chloride,sodium-chloride
4765,https://www.goodrx.com/sodium-citrate-citric-acid,sodium-citrate-citric-acid
4766,https://www.goodrx.com/sodium-fluoride,sodium-fluoride
4767,https://www.goodrx.com/sodium-nitroprusside,sodium-nitroprusside
4768,https://www.goodrx.com/sodium-oxybate,sodium-oxybate
4769,https://www.goodrx.com/sodium-phenylacetate-sodium-benzoate,sodium-phenylacetate-sodium-benzoate
4770,https://www.goodrx.com/sodium-phenylbutyrate,sodium-phenylbutyrate
4771,https://www.goodrx.com/sodium-polystyrene-sulfonate,sodium-polystyrene-sulfonate
4772,https://www.goodrx.com/sodium-sulfacetamide-sulfur,sodium-sulfacetamide-sulfur
4773,https://www.goodrx.com/sodium-potassium-magnesium,sodium-potassium-magnesium
4774,https://www.goodrx.com/sofosbuvir,sofosbuvir
4775,https://www.goodrx.com/sofosbuvir-velpatasvir,sofosbuvir-velpatasvir
4776,https://www.goodrx.com/sofosbuvir-velpatasvir-voxilaprevir,sofosbuvir-velpatasvir-voxilaprevir
4777,https://www.goodrx.com/sogroya,sogroya
4778,https://www.goodrx.com/solaraze,solaraze
4779,https://www.goodrx.com/solia,solia
4780,https://www.goodrx.com/solifenacin,solifenacin
4781,https://www.goodrx.com/soliqua-100-33,soliqua-100-33
4782,https://www.goodrx.com/soliris,soliris
4783,https://www.goodrx.com/solodyn,solodyn
4784,https://www.goodrx.com/solosec,solosec
4785,https://www.goodrx.com/soloxine,soloxine
4786,https://www.goodrx.com/soltamox,soltamox
4787,https://www.goodrx.com/solu-cortef,solu-cortef
4788,https://www.goodrx.com/solu-medrol,solu-medrol
4789,https://www.goodrx.com/soma,soma
4790,https://www.goodrx.com/soma-compound,soma-compound
4791,https://www.goodrx.com/soma-compound-with-codeine,soma-compound-with-codeine
4792,https://www.goodrx.com/somatuline-depot,somatuline-depot
4793,https://www.goodrx.com/somavert,somavert
4794,https://www.goodrx.com/sonata,sonata
4795,https://www.goodrx.com/soolantra,soolantra
4796,https://www.goodrx.com/sorafenib,sorafenib
4797,https://www.goodrx.com/soriatane,soriatane
4798,https://www.goodrx.com/sorilux,sorilux
4799,https://www.goodrx.com/sorine,sorine
4800,https://www.goodrx.com/sotalol,sotalol
4801,https://www.goodrx.com/sotalol-af,sotalol-af
4802,https://www.goodrx.com/sotorasib,sotorasib
4803,https://www.goodrx.com/sotret,sotret
4804,https://www.goodrx.com/sotylize,sotylize
4805,https://www.goodrx.com/sovaldi,sovaldi
4806,https://www.goodrx.com/spectazole,spectazole
4807,https://www.goodrx.com/spectracef,spectracef
4808,https://www.goodrx.com/spinetoram,spinetoram
4809,https://www.goodrx.com/spinosad,spinosad
4810,https://www.goodrx.com/spinosad-and-milbemycin,spinosad-and-milbemycin
4811,https://www.goodrx.com/spinraza,spinraza
4812,https://www.goodrx.com/spiriva-handihaler,spiriva-handihaler
4813,https://www.goodrx.com/spiriva-respimat,spiriva-respimat
4814,https://www.goodrx.com/spironolactone,spironolactone
4815,https://www.goodrx.com/spironolactone-hctz,spironolactone-hctz
4816,https://www.goodrx.com/sporanox,sporanox
4817,https://www.goodrx.com/spravato,spravato
4818,https://www.goodrx.com/sprintec,sprintec
4819,https://www.goodrx.com/spritam,spritam
4820,https://www.goodrx.com/sprix,sprix
4821,https://www.goodrx.com/sprycel,sprycel
4822,https://www.goodrx.com/sps,sps
4823,https://www.goodrx.com/sronyx,sronyx
4824,https://www.goodrx.com/ssd,ssd
4825,https://www.goodrx.com/sski,sski
4826,https://www.goodrx.com/stadol,stadol
4827,https://www.goodrx.com/stagesic,stagesic
4828,https://www.goodrx.com/stahist-ad,stahist-ad
4829,https://www.goodrx.com/stalevo,stalevo
4830,https://www.goodrx.com/stamaril,stamaril
4831,https://www.goodrx.com/stanozide,stanozide
4832,https://www.goodrx.com/starlix,starlix
4833,https://www.goodrx.com/stavudine,stavudine
4834,https://www.goodrx.com/stavzor,stavzor
4835,https://www.goodrx.com/staxyn,staxyn
4836,https://www.goodrx.com/steglatro,steglatro
4837,https://www.goodrx.com/steglujan,steglujan
4838,https://www.goodrx.com/stelara,stelara
4839,https://www.goodrx.com/stelazine,stelazine
4840,https://www.goodrx.com/stendra,stendra
4841,https://www.goodrx.com/sterapred,sterapred
4842,https://www.goodrx.com/sterile-water,sterile-water
4843,https://www.goodrx.com/stimate,stimate
4844,https://www.goodrx.com/stiolto,stiolto
4845,https://www.goodrx.com/stivarga,stivarga
4846,https://www.goodrx.com/strattera,strattera
4847,https://www.goodrx.com/strensiq,strensiq
4848,https://www.goodrx.com/streptozocin,streptozocin
4849,https://www.goodrx.com/striant,striant
4850,https://www.goodrx.com/stribild,stribild
4851,https://www.goodrx.com/strifon-forte-dsc,strifon-forte-dsc
4852,https://www.goodrx.com/striverdi,striverdi
4853,https://www.goodrx.com/stromectol,stromectol
4854,https://www.goodrx.com/sublocade,sublocade
4855,https://www.goodrx.com/suboxone-film,suboxone-film
4856,https://www.goodrx.com/suboxone-tablet,suboxone-tablet
4857,https://www.goodrx.com/subsys,subsys
4858,https://www.goodrx.com/subutex,subutex
4859,https://www.goodrx.com/subvenite,subvenite
4860,https://www.goodrx.com/succimer,succimer
4861,https://www.goodrx.com/succinylcholine,succinylcholine
4862,https://www.goodrx.com/sucraid,sucraid
4863,https://www.goodrx.com/sucralfate,sucralfate
4864,https://www.goodrx.com/sucroferric-oxyhydroxide,sucroferric-oxyhydroxide
4865,https://www.goodrx.com/sudafed,sudafed
4866,https://www.goodrx.com/sudafed-pe,sudafed-pe
4867,https://www.goodrx.com/sudafed-pe-pressure-and-pain,sudafed-pe-pressure-and-pain
4868,https://www.goodrx.com/sudafed-pressure-and-pain,sudafed-pressure-and-pain
4869,https://www.goodrx.com/sular,sular
4870,https://www.goodrx.com/sulconazole,sulconazole
4871,https://www.goodrx.com/sulfacetamide,sulfacetamide
4872,https://www.goodrx.com/sulfacetamide-prednisolone-sodium-phosphate,sulfacetamide-prednisolone-sodium-phosphate
4873,https://www.goodrx.com/sulfacetamide-sulfur,sulfacetamide-sulfur
4874,https://www.goodrx.com/sulfacleanse,sulfacleanse
4875,https://www.goodrx.com/sulfadiazine,sulfadiazine
4876,https://www.goodrx.com/sulfadimethoxine,sulfadimethoxine
4877,https://www.goodrx.com/sulfadimethoxine-and-ormetoprim,sulfadimethoxine-and-ormetoprim
4878,https://www.goodrx.com/sulfamethoxazole-trimethoprim,sulfamethoxazole-trimethoprim
4879,https://www.goodrx.com/sulfamylon,sulfamylon
4880,https://www.goodrx.com/sulfanilamide,sulfanilamide
4881,https://www.goodrx.com/sulfasalazine,sulfasalazine
4882,https://www.goodrx.com/sulfasalazine-dr,sulfasalazine-dr
4883,https://www.goodrx.com/sulfatrim,sulfatrim
4884,https://www.goodrx.com/sulindac,sulindac
4885,https://www.goodrx.com/sulster,sulster
4886,https://www.goodrx.com/sumadan,sumadan
4887,https://www.goodrx.com/sumadan-xlt,sumadan-xlt
4888,https://www.goodrx.com/sumatriptan,sumatriptan
4889,https://www.goodrx.com/sumatriptan-statdose,sumatriptan-statdose
4890,https://www.goodrx.com/sumatriptan-naproxen,sumatriptan-naproxen
4891,https://www.goodrx.com/sumavel-dosepro,sumavel-dosepro
4892,https://www.goodrx.com/sumaxin,sumaxin
4893,https://www.goodrx.com/sumaxin-cp,sumaxin-cp
4894,https://www.goodrx.com/sumycin,sumycin
4895,https://www.goodrx.com/sunitinib,sunitinib
4896,https://www.goodrx.com/sunosi,sunosi
4897,https://www.goodrx.com/supartz,supartz
4898,https://www.goodrx.com/supartz-fx,supartz-fx
4899,https://www.goodrx.com/supprelin-la,supprelin-la
4900,https://www.goodrx.com/suprax,suprax
4901,https://www.goodrx.com/suprenza,suprenza
4902,https://www.goodrx.com/suprep-bowel-prep,suprep-bowel-prep
4903,https://www.goodrx.com/surecomfort,surecomfort
4904,https://www.goodrx.com/surmontil,surmontil
4905,https://www.goodrx.com/surolan,surolan
4906,https://www.goodrx.com/sustiva,sustiva
4907,https://www.goodrx.com/sustol-er,sustol-er
4908,https://www.goodrx.com/sutab,sutab
4909,https://www.goodrx.com/sutent,sutent
4910,https://www.goodrx.com/suvorexant,suvorexant
4911,https://www.goodrx.com/syeda,syeda
4912,https://www.goodrx.com/sylatron,sylatron
4913,https://www.goodrx.com/sylvant,sylvant
4914,https://www.goodrx.com/symadine,symadine
4915,https://www.goodrx.com/symax-duotab,symax-duotab
4916,https://www.goodrx.com/symax-fastab,symax-fastab
4917,https://www.goodrx.com/symax-sl,symax-sl
4918,https://www.goodrx.com/symax-sr,symax-sr
4919,https://www.goodrx.com/symbicort,symbicort
4920,https://www.goodrx.com/symbyax,symbyax
4921,https://www.goodrx.com/symdeko,symdeko
4922,https://www.goodrx.com/symfi,symfi
4923,https://www.goodrx.com/symfi-lo,symfi-lo
4924,https://www.goodrx.com/symjepi,symjepi
4925,https://www.goodrx.com/symlinpen,symlinpen
4926,https://www.goodrx.com/symmetrel,symmetrel
4927,https://www.goodrx.com/sympazan,sympazan
4928,https://www.goodrx.com/symproic,symproic
4929,https://www.goodrx.com/symtuza,symtuza
4930,https://www.goodrx.com/synagis,synagis
4931,https://www.goodrx.com/synalar,synalar
4932,https://www.goodrx.com/synalar-ts,synalar-ts
4933,https://www.goodrx.com/synalgos-dc,synalgos-dc
4934,https://www.goodrx.com/synarel,synarel
4935,https://www.goodrx.com/syndros,syndros
4936,https://www.goodrx.com/synera,synera
4937,https://www.goodrx.com/synercid,synercid
4938,https://www.goodrx.com/synerderm,synerderm
4939,https://www.goodrx.com/synjardy,synjardy
4940,https://www.goodrx.com/synjardy-xr,synjardy-xr
4941,https://www.goodrx.com/synotic,synotic
4942,https://www.goodrx.com/synovi-g3,synovi-g3
4943,https://www.goodrx.com/synovi-g4,synovi-g4
4944,https://www.goodrx.com/synovialmax,synovialmax
